municipio_cd,municipio_st,provincia_cd
22117,Graus,22
26070,Grávalos,26
11019,Grazalema,11
44119,Griegos,44
09148,Grijalba,09
34079,Grijota,34
28066,Griñón,28
09149,Grisaleña,09
50122,Grisel,50
50123,Grisén,50
36022,"Grove, O",36
18088,Guadahortuna,18
19130,Guadalajara,19
44120,Guadalaviar,44
41048,Guadalcanal,41
14033,Guadalcázar,14
28067,Guadalix de la Sierra,28
13046,Guadalmez,13
10087,Guadalupe,10
45070,Guadamur,45
28068,Guadarrama,28
46138,Guadasséquies,46
46139,Guadassuar,46
06903,Guadiana,06
18089,Guadix,18
37154,Guadramiro,37
18906,"Guájares, Los",18
08097,Gualba,08
18093,Gualchos,18
17081,Gualta,17
38018,"Guancha, La",38
36023,"Guarda, A",36
46140,Guardamar de la Safor,46
03076,Guardamar del Segura,03
23038,"Guardia de Jaén, La",23
45071,"Guardia, La",45
08099,Guardiola de Berguedà,08
34080,Guardo,34
06060,Guareña,06
29058,Guaro,29
49093,Guarrate,49
23039,Guarromán,23
34081,Guaza de Campos,34
44121,Gúdar,44
32034,"Gudiña, A",32
18094,Güéjar Sierra,18
48045,Güeñes,48
31119,Güesa/Gorza,31
31120,Guesálaz/Gesalatz,31
18095,Güevéjar,18
38019,Guía de Isora,38
43070,"Guiamets, Els",43
14902,"Guijarrosa, La",14
37155,Guijo de Ávila,37
10088,Guijo de Coria,10
10089,Guijo de Galisteo,10
10090,Guijo de Granadilla,10
10091,Guijo de Santa Bárbara,10
14034,"Guijo, El",14
37156,Guijuelo,37
41049,Guillena,41
17082,Guils de Cerdanya,17
38020,Güímar,38
25109,Guimerà,25
25903,"Guingueta d'Àneu, La",25
31121,Guirguillano,31
05089,Guisando,05
25110,Guissona,25
27022,Guitiriz,27
25111,Guixers,25
09151,Gumiel de Izán,09
09152,Gumiel de Mercado,09
27023,Guntín,27
08100,Gurb,08
39030,Guriezo,39
22119,Gurrea de Gállego,22
24081,Gusendos de los Oteros,24
05090,Gutierre-Muñoz,05
06061,"Haba, La",06
09154,Hacinas,09
01056,Harana/Valle de Arana,01
35010,Haría,35
26071,Haro,26
09155,Haza,09
39031,Hazas de Cesto,39
06062,Helechosa de los Montes,06
02037,Hellín,02
16097,Henarejos,16
19132,Henche,19
19133,Heras de Ayuso,19
12068,Herbers,12
26072,Herce,26
13047,Herencia,13
45072,"Herencias, Las",45
10092,Herguijuela,10
37157,Herguijuela de Ciudad Rodrigo,37
37158,Herguijuela de la Sierra,37
37159,Herguijuela del Campo,37
39032,Hermandad de Campoo de Suso,39
34082,Hérmedes de Cerrato,34
38021,Hermigua,38
49094,Hermisende,49
20040,Hernani,20
10093,Hernán-Pérez,10
05092,Hernansancho,05
20041,Hernialde,20
05093,Herradón de Pinares,05
26073,Herramélluri,26
41050,Herrera,41
10094,Herrera de Alcántara,10
50124,Herrera de los Navarros,50
34083,Herrera de Pisuerga,34
42098,Herrera de Soria,42
34084,Herrera de Valdecañas,34
06063,Herrera del Duque,06
02038,"Herrera, La",02
19134,Herrería,19
39033,Herrerías,39
05094,Herreros de Suso,05
10095,Herreruela,10
45073,Herreruela de Oropesa,45
47073,Herrín de Campos,47
16098,"Herrumblar, El",16
10096,Hervás,10
26074,Hervías,26
19135,Hiendelaencina,19
10097,Higuera,10
23041,Higuera de Calatrava,23
06064,Higuera de la Serena,06
21038,Higuera de la Sierra,21
05095,Higuera de las Dueñas,05
06065,Higuera de Llerena,06
06066,Higuera de Vargas,06
06067,Higuera la Real,06
12069,Higueras,12
02039,Higueruela,02
46141,Higueruelas,46
05096,"Hija de Dios, La",05
44122,Híjar,44
19136,Hijes,19
49095,"Hiniesta, La",49
10098,Hinojal,10
21039,Hinojales,21
23042,Hinojares,23
21040,Hinojos,21
37160,Hinojosa de Duero,37
44123,Hinojosa de Jarque,44
45074,Hinojosa de San Vicente,45
42100,Hinojosa del Campo,42
14035,Hinojosa del Duque,14
06068,Hinojosa del Valle,06
16099,"Hinojosa, La",16
13048,Hinojosas de Calatrava,13
16100,"Hinojosos, Los",16
31256,Hiriberri/Villanueva de Aezkoa,31
28069,"Hiruela, La",28
19138,Hita,19
16101,"Hito, El",16
10099,Holguera,10
19139,Hombrados,19
20036,Hondarribia,20
03078,Hondón de los Frailes,03
16102,Honrubia,16
40099,Honrubia de la Cuesta,40
40100,Hontalbilla,40
45075,Hontanar,45
40101,Hontanares de Eresma,40
09159,Hontanas,09
16103,Hontanaya,16
09160,Hontangas,09
16104,Hontecillas,16
19142,Hontoba,19
34086,Hontoria de Cerrato,34
09162,Hontoria de la Cantera,09
09164,Hontoria de Valdearados,09
09163,Hontoria del Pinar,09
05097,"Horcajada, La",05
28070,Horcajo de la Sierra-Aoslos,28
05099,Horcajo de las Torres,05
13049,Horcajo de los Montes,13
37161,Horcajo de Montemayor,37
16106,Horcajo de Santiago,16
37162,Horcajo Medianero,37
28071,Horcajuelo de la Sierra,28
19143,Horche,19
09166,"Hormazas, Las",09
45076,Hormigos,45
26075,Hormilla,26
26076,Hormilleja,26
06069,Hornachos,06
14036,Hornachuelos,14
05100,"Hornillo, El",05
26077,Hornillos de Cameros,26
34087,Hornillos de Cerrato,34
47074,Hornillos de Eresma,47
09167,Hornillos del Camino,09
23043,Hornos,23
26078,Hornos de Moncalvillo,26
09168,"Horra, La",09
43071,Horta de Sant Joan,43
19145,Hortezuela de Océn,19
09169,Hortigüela,09
24082,Hospital de Órbigo,24
08101,"Hospitalet de Llobregat, L'",08
08162,"Hostalets de Pierola, Els",08
17083,Hostalric,17
37163,"Hoya, La",37
02040,Hoya-Gonzalo,02
09170,Hoyales de Roa,09
28072,Hoyo de Manzanares,28
05102,"Hoyo de Pinares, El",05
05101,Hoyocasero,05
05103,Hoyorredondo,05
10100,Hoyos,10
05106,Hoyos de Miguel Muñoz,05
05104,Hoyos del Collado,05
05105,Hoyos del Espino,05
22122,Hoz de Jaca,22
44124,"Hoz de la Vieja, La",44
22908,Hoz y Costean,22
31122,Huarte/Uharte,31
45077,Huecas,45
04051,Huécija,04
10101,Huélaga,10
18096,Huélago,18
16107,Huélamo,16
23044,Huelma,23
21041,Huelva,21
16108,Huelves,16
18097,Huéneja,18
04052,Huércal de Almería,04
04053,Huércal-Overa,04
26079,Huércanos,26
19146,"Huerce, La",19
16109,Huérguina,16
09172,Huérmeces,09
19147,Huérmeces del Cerro,19
37164,Huerta,37
09173,Huerta de Arriba,09
16110,Huerta de la Obispalía,16
09174,Huerta de Rey,09
45078,Huerta de Valdecarábanos,45
16111,Huerta del Marquesado,16
19148,Huertahernando,19
22124,Huerto,22
40103,"Huertos, Los",40
23045,Huesa,23
44125,Huesa del Común,44
22125,Huesca,22
18098,Huéscar,18
16112,Huete,16
18099,Huétor de Santillán,18
18100,Huétor Tájar,18
18101,Huétor Vega,18
19150,Hueva,19
41051,Huévar del Aljarafe,41
09175,Humada,09
19151,Humanes,19
28073,Humanes de Madrid,28
29059,Humilladero,29
09176,Hurones,09
05107,Hurtumpascual,05
34088,Husillos,34
10102,Ibahernando,10
31124,Ibargoiti,31
20042,Ibarra,20
48048,Ibarrangelu,48
50125,Ibdes,50
09177,Ibeas de Juarros,09
03079,Ibi,03
33028,Ibias,33
22126,Ibieca,22
09178,Ibrillos,09
23046,Ibros,23
38022,Icod de los Vinos,38
20043,Idiazabal,20
31259,Igantzi,31
26080,Igea,26
09179,Iglesiarrubia,09
09180,Iglesias,09
44126,"Iglesuela del Cid, La",44
45079,"Iglesuela del Tiétar, La",45
48094,Igorre,48
22127,Igriés,22
08102,Igualada,08
29060,Igualeja,29
24083,Igüeña,24
31125,Igúzquiza,31
20044,Ikaztegieta,20
22128,Ilche,22
36901,"Illa de Arousa, A",36
45080,Illán de Vacas,45
19152,Illana,19
33029,Illano,33
04054,Íllar,04
33030,Illas,33
45081,Illescas,45
18102,Íllora,18
50126,Illueca,50
31126,Imotz,31
07027,Inca,07
27024,"Incio, O",27
35011,Ingenio,35
16113,Iniesta,16
19153,Iniéstola,19
04055,Instinción,04
19154,"Inviernas, Las",19
31127,Irañeta,31
32035,"Irixo, O",32
15039,Irixoa,15
23047,"Iruela, La",23
37165,Iruelos,37
19155,Irueste,19
20045,Irun,20
01901,Iruña Oka/Iruña de Oca,01
20046,Irura,20
01027,Iruraiz-Gauna,01
31904,Irurtzun,31
31128,Isaba/Izaba,31
22129,Isábena,22
09181,Isar,09
47075,Íscar,47
21042,Isla Cristina,21
41902,Isla Mayor,41
25115,Isona i Conca Dellà,25
17084,Isòvol,17
48049,Ispaster,48
29061,Istán,29
50128,Isuerre,50
34089,Itero de la Vega,34
09182,Itero del Castillo,09
18103,Ítrabo,18
20047,Itsasondo,20
37166,Ituero de Azaba,37
40104,Ituero y Lama,40
31129,Ituren,31
31130,Iturmendi,31
48910,Iurreta,48
25112,Ivars de Noguera,25
25113,Ivars d'Urgell,25
25114,Ivorra,25
31132,Izagaondoa,31
24084,Izagre,24
31131,Iza/Itza,31
31133,Izalzu/Itzaltzu,31
14037,Iznájar,14
18105,Iznalloz,18
29062,Iznate,29
23048,Iznatoraf,23
48050,Izurtza,48
44127,Jabaloyas,44
23049,Jabalquinto,23
21043,Jabugo,21
22130,Jaca,22
03080,Jacarilla,03
19156,Jadraque,19
23050,Jaén,23
17085,Jafre,17
46142,Jalance,46
26081,Jalón de Cameros,26
49096,Jambrina,49
23051,Jamilena,23
12070,"Jana, la",12
50129,Jaraba,50
46144,Jarafuel,46
10103,Jaraicejo,10
10104,Jaraíz de la Vera,10
09183,Jaramillo de la Fuente,09
09184,Jaramillo Quemado,09
10105,Jarandilla de la Vera,10
10106,Jarilla,10
44128,Jarque de la Val,44
50130,Jarque de Moncayo,50
22131,Jasa,22
18106,Játar,18
44129,Jatiel,44
50131,Jaulín,50
31134,Jaurrieta,31
03082,Jávea/Xàbia,03
31135,Javier,31
18107,Jayena,18
11020,Jerez de la Frontera,11
06070,Jerez de los Caballeros,06
18108,Jérez del Marquesado,18
12071,Jérica,12
10107,Jerte,10
18109,Jete,18
03083,Jijona/Xixona,03
23052,Jimena,23
11021,Jimena de la Frontera,11
29063,Jimera de Líbar,29
19157,Jirueque,19
24086,Joarilla de las Matas,24
23053,Jódar,23
17086,"Jonquera, La",17
08103,Jorba,08
44130,Jorcas,44
02041,Jorquera,02
44131,Josa,44
25910,Josa i Tuixén,25
50132,"Joyosa, La",50
40105,Juarros de Riomoros,40
40106,Juarros de Voltoya,40
29064,Jubrique,29
17087,Juià,17
30022,Jumilla,30
18111,Jun,18
05108,Junciana,05
25118,Juncosa,25
25119,Juneda,25
09189,Junta de Traslaloma,09
09190,Junta de Villalba de Losa,09
09191,Jurisdicción de Lara,09
09192,Jurisdicción de San Zadornil,09
31136,Juslapeña,31
49097,Justel,49
18112,Juviles,18
37167,Juzbado,37
29065,Júzcar,29
48022,Karrantza Harana/Valle de Carranza,48
48907,Kortezubi,48
01019,Kripan,01
01020,Kuartango,01
40107,Labajos,40
01028,Labastida/Bastida,01
13050,"Labores, Las",13
22133,Labuerda,22
18115,Láchar,18
10108,Ladrillar,10
45082,Lagartera,45
34091,Lagartos,34
50133,Lagata,50
01030,Lagrán,01
01031,Laguardia,01
44132,Lagueruela,44
24087,Laguna Dalga,24
26082,Laguna de Cameros,26
40108,Laguna de Contreras,40
47076,Laguna de Duero,47
24088,Laguna de Negrillos,24
16115,Laguna del Marquesado,16
16116,Lagunaseca,16
37168,Lagunilla,37
26083,Lagunilla del Jubera,26
23040,Lahiguera,23
31138,Lakuntza,31
36024,Lalín,36
22135,Laluenga,22
22136,Lalueza,22
36025,"Lama, A",36
39034,Lamasón,39
31139,Lana,31
22137,Lanaja,22
27026,Láncara,27
01032,Lanciego/Lantziego,01
16117,Landete,16
48051,Lanestosa,48
05109,Langa,05
42103,Langa de Duero,42
50134,Langa del Castillo,50
47077,Langayo,47
33031,Langreo,33
40109,Languilla,40
18116,Lanjarón,18
34092,Lantadilla,34
01902,Lantarón,01
18117,Lanteira,18
41052,Lantejuela,41
31140,Lantz,31
05110,Lanzahíta,05
44133,Lanzuela,44
06071,"Lapa, La",06
22139,Laperdiguera,22
31141,Lapoblación,31
01033,Lapuebla de Labarca,01
15041,"Laracha, A",15
26084,Lardero,26
39035,Laredo,39
32038,Larouco,32
04056,Laroya,04
48052,Larrabetzu,48
31142,Larraga,31
31143,Larraona,31
20048,Larraul,20
31144,Larraun,31
37169,Larrodrigo,37
23054,Larva,23
20902,Lasarte-Oria,20
22141,Lascellas-Ponzano,22
22142,Lascuarre,22
22143,Laspaúles,22
22144,Laspuña,22
40110,Lastras de Cuéllar,40
40111,Lastras del Pozo,40
40112,"Lastrilla, La",40
01036,Laudio/Llodio,01
04057,Láujar de Andarax,04
48053,Laukiz,48
33032,Laviana,33
15040,Laxe,15
50135,Layana,50
45083,Layos,45
32039,Laza,32
31145,Lazagurría,31
20049,Lazkao,20
20050,Leaburu,20
31146,Leache/Leatxe,31
41053,Lebrija,41
50136,Lécera,50
50138,Lechón,50
50137,Leciñena,50
18119,Lecrín,18
19159,Ledanca,19
16118,Ledaña,16
37170,Ledesma,37
26086,Ledesma de la Cogolla,26
34094,Ledigos,34
37171,Ledrada,37
28074,Leganés,28
16119,Leganiel,16
31147,Legarda,31
31148,Legaria,31
20051,Legazpi,20
20052,Legorreta,20
01058,Legutio,01
20068,Leintz-Gatzaga,20
48054,Leioa,48
32040,Leiro,32
31149,Leitza,31
26087,Leiva,26
48057,Lekeitio,48
31908,Lekunberri,31
48055,Lemoa,48
48056,Lemoiz,48
33033,Lena,33
18120,Lentegí,18
24089,León,24
31150,Leoz/Leotz,31
21044,Lepe,21
31151,Lerga,31
31152,Lerín,31
09194,Lerma,09
25121,Les,25
31153,Lesaka,31
02042,Letur,02
50139,Letux,50
01034,Leza,01
26088,Leza de Río Leza,26
48081,Lezama,48
31154,Lezaun,31
20053,Lezo,20
02043,Lezuza,02
30023,Librilla,30
44135,Libros,44
42105,Liceras,42
44136,Lidón,44
31155,Liédena,31
39036,Liendo,39
39037,Liérganes,39
02044,Liétor,02
04058,Líjar,04
45084,Lillo,45
39038,Limpias,39
23055,Linares,23
21045,Linares de la Sierra,21
44137,Linares de Mora,44
37172,Linares de Riofrío,37
11022,"Línea de la Concepción, La",11
25122,Linyola,25
50140,Litago,50
50141,Lituénigo,50
20054,Lizartza,20
31156,Lizoáin-Arriasgoiti,31
08104,"Llacuna, La",08
17088,Lladó,17
25123,Lladorre,25
25124,Lladurs,25
08105,"Llagosta, La",08
17089,Llagostera,17
24092,Llamas de la Ribera,24
17090,Llambilles,17
17091,Llanars,17
17092,Llançà,17
33035,Llanera,33
46154,Llanera de Ranes,46
33036,Llanes,33
09195,Llano de Bureba,09
47079,Llano de Olmedo,47
38024,"Llanos de Aridane, Los",38
05113,"Llanos de Tormes, Los",05
13904,Llanos del Caudillo,13
25125,Llardecans,25
46155,Llaurí,46
25126,Llavorsí,25
44141,Lledó,44
25120,Lleida,25
06073,Llera,06
06074,Llerena,06
17093,Llers,17
25127,Lles de Cerdanya,25
03085,Llíber,03
08107,Lliçà d'Amunt,08
08108,Lliçà de Vall,08
25128,Llimiana,25
08106,Llinars del Vallès,08
46147,Llíria,46
17094,Llívia,17
43072,"Lloar, El",43
25129,Llobera,25
46152,Llocnou de la Corona,46
46153,Llocnou de Sant Jeroni,46
46151,Llocnou d'En Fenollet,46
46156,Llombai,46
43073,Llorac,43
43074,Llorenç del Penedès,43
17095,Lloret de Mar,17
07028,Lloret de Vistalegre,07
46157,"Llosa de Ranes, la",46
12074,"Llosa, la",12
07029,Lloseta,07
17096,"Llosses, Les",17
07030,Llubí,07
08109,Lluçà,08
12072,Llucena/Lucena del Cid,12
07031,Llucmajor,07
46150,Llutxent,46
22149,Loarre,22
32041,Lobeira,32
50142,Lobera de Onsella,50
32042,Lobios,32
06072,Lobón,06
18121,Lobras,18
31157,Lodosa,31
28075,Loeches,28
26089,Logroño,26
10109,Logrosán,10
48903,Loiu,48
18122,Loja,18
34903,Loma de Ucieza,34
34096,Lomas,34
45085,Lominchar,45
47078,Lomoviejo,47
50143,Longares,50
50144,Longás,50
31158,Lónguida/Longida,31
23056,Lopera,23
22150,Loporzano,22
41054,Lora de Estepa,41
41055,Lora del Río,41
19160,Loranca de Tajuña,19
30024,Lorca,30
03084,"Lorcha/Orxa, l'",03
46148,Loriguilla,46
30025,Lorquí,30
46149,Losa del Obispo,46
40113,"Losa, La",40
49098,Losacino,49
49099,Losacio,49
10110,Losar de la Vera,10
05112,"Losar del Barco, El",05
22151,Loscorrales,22
44138,Loscos,44
42106,"Losilla, La",42
27027,Lourenzá,27
15042,Lousame,15
28076,Lozoya,28
28901,Lozoyuela-Navas-Sieteiglesias,28
49100,Lubián,49
04059,Lubrín,04
04060,Lucainena de las Torres,04
04061,Lúcar,04
14038,Lucena,14
50146,Lucena de Jalón,50
21046,Lucena del Puerto,21
50147,Luceni,50
13051,Luciana,13
24090,Lucillo,24
45086,Lucillos,45
12073,Ludiente,12
49101,Luelmo,49
39039,Luena,39
50148,Luesia,50
50149,Luesma,50
27028,Lugo,27
18123,Lugros,18
41056,"Luisiana, La",41
18124,Lújar,18
31159,Lumbier,31
37173,Lumbrales,37
26091,Lumbreras de Cameros,26
50150,Lumpiaque,50
50151,Luna,50
19161,Lupiana,19
22905,Lupiñén-Ortilla,22
23057,Lupión,23
14039,Luque,14
31160,Luquin,31
24091,Luyego,24
19162,Luzaga,19
31248,Luzaide/Valcarlos,31
19163,Luzón,19
04062,Macael,04
17102,Maçanet de Cabrenys,17
17103,Maçanet de la Selva,17
46158,Macastre,46
32043,Maceda,32
37175,Machacón,37
29066,Macharaviaya,29
37174,Macotera,37
28078,Madarcos,28
49102,"Maderal, El",49
40115,Maderuelo,40
17097,Madremanya,17
28079,Madrid,28
49103,Madridanos,49
45087,Madridejos,45
10111,Madrigal de la Vera,10
05114,Madrigal de las Altas Torres,05
09196,Madrigal del Monte,09
10112,Madrigalejo,10
09197,Madrigalejo del Monte,09
02045,Madrigueras,02
37176,Madroñal,37
10113,Madroñera,10
41057,"Madroño, El",41
50152,Maella,50
05115,Maello,05
06075,Magacela,06
50153,Magallón,50
45088,Magán,45
42107,Magaña,42
24093,Magaz de Cepeda,24
34098,Magaz de Pisuerga,34
06076,Maguilla,06
09198,Mahamud,09
49104,Mahide,49
02046,Mahora,02
17098,Maià de Montcal,17
25133,Maials,25
44142,Maicas,44
37177,"Maíllo, El",37
50154,Mainar,50
49105,Maire de Castroponce,49
41058,Mairena del Alcor,41
41059,Mairena del Aljarafe,41
28080,Majadahonda,28
10114,Majadas,10
16121,"Majadas, Las",16
19165,Majaelrayo,19
42108,Maján,42
29067,Málaga,29
19166,Málaga del Fresno,19
13052,Malagón,13
19167,Malaguilla,19
18126,"Malahá, La",18
50155,Malanquilla,50
06077,Malcocinado,06
25130,Maldà,25
50156,Maleján,50
08110,Malgrat de Mar,08
08111,Malla,08
48058,Mallabia,48
50160,Mallén,50
50157,Malón,50
37178,Malpartida,37
10115,Malpartida de Cáceres,10
05116,Malpartida de Corneja,05
06078,Malpartida de la Serena,06
10116,Malpartida de Plasencia,10
15043,Malpica de Bergantiños,15
45089,Malpica de Tajo,45
50159,Maluenda,50
49107,Malva,49
05117,Mamblas,05
09199,Mambrilla de Castrejón,09
09200,Mambrillas de Lara,09
09201,Mamolar,09
07033,Manacor,07
37179,Mancera de Abajo,37
05118,Mancera de Arriba,05
23058,Mancha Real,23
06079,Manchita,06
50161,Manchones,50
09202,Manciles,09
07034,Mancor de la Vall,07
19168,Mandayona,19
49108,Manganeses de la Lampreana,49
49109,Manganeses de la Polvorosa,49
29068,Manilva,29
46159,Manises,46
05119,Manjabálago y Ortigosa de Rioalmar,05
26092,Manjarrés,26
08112,Manlleu,08
34099,Manquillos,34
08113,Manresa,08
26093,Mansilla de la Sierra,26
24094,Mansilla de las Mulas,24
24095,Mansilla Mayor,24
19169,Mantiel,19
34100,Mantinos,34
46160,Manuel,46
49110,Manzanal de Arriba,49
49112,Manzanal de los Infantes,49
49111,Manzanal del Barco,49
13053,Manzanares,13
26094,Manzanares de Rioja,26
28082,Manzanares el Real,28
32044,Manzaneda,32
45090,Manzaneque,45
44143,Manzanera,44
21047,Manzanilla,21
47080,Manzanillo,47
37180,"Manzano, El",37
48059,Mañaria,48
31161,Mañeru,31
15044,Mañón,15
07032,Maó-Mahón,07
45091,Maqueda,45
50162,Mara,50
18127,Maracena,18
19170,Maranchón,19
24096,Maraña,24
31162,Marañón,31
40903,Marazoleja,40
40118,Marazuela,40
29069,Marbella,29
43076,Marçà,43
10117,Marchagaz,10
18128,Marchal,18
19171,Marchamalo,19
41060,Marchena,41
31163,Marcilla,31
34101,Marcilla de Campos,34
43075,Margalef,43
08242,Marganell,08
04063,María,04
50163,María de Huerva,50
07035,Maria de la Salut,07
16122,Mariana,16
36026,Marín,36
39040,Marina de Cudeyo,39
41061,Marinaleda,41
46161,Marines,46
21048,"Marines, Los",21
45092,Marjaliza,45
48060,Markina-Xemein,48
05120,Marlín,05
23059,Marmolejo,23
50902,Marracos,50
07036,Marratxí,07
45093,Marrupe,45
37181,Martiago,37
05121,Martiherrero,05
41062,Martín de la Jara,41
37183,Martín de Yeltes,37
44144,Martín del Río,44
40119,Martín Miguel,40
40120,Martín Muñoz de la Dehesa,40
40121,Martín Muñoz de las Posadas,40
37182,Martinamor,37
05122,Martínez,05
08114,Martorell,08
08115,Martorelles,08
23060,Martos,23
40122,Marugán,40
48061,Maruri-Jatabe,48
47081,Marzales,47
43077,Mas de Barberans,43
44145,Mas de las Matas,44
17100,Masarac,17
45094,Mascaraque,45
43078,Masdenverge,43
16123,Masegosa,16
02047,Masegoso,02
19172,Masegoso de Tajuña,19
32045,Maside,32
08116,"Masies de Roda, Les",08
08117,"Masies de Voltregà, Les",08
43079,Masllorenç,43
08118,"Masnou, El",08
43080,"Masó, La",43
43081,Maspujols,43
08119,Masquefa,08
43082,"Masroig, El",43
46162,Massalavés,46
25131,Massalcoreig,25
46163,Massalfassar,46
46164,Massamagrell,46
46165,Massanassa,46
17101,Massanes,17
25132,Massoteres,25
37184,Masueco,37
10118,Mata de Alcántara,10
40124,Mata de Cuéllar,40
37186,"Mata de Ledesma, La",37
44146,"Mata de los Olmos, La",44
12075,"Mata de Morella, la",12
45095,"Mata, La",45
40123,Matabuena,40
24097,Matadeón de los Oteros,24
08120,Matadepera,08
42110,Matalebreras,42
24098,Matallana de Torío,24
42111,Matamala de Almazán,42
24099,Matanza,24
38025,"Matanza de Acentejo, La",38
47082,Matapozuelos,47
08121,Mataró,08
19173,Matarrubia,19
12076,Matet,12
49113,Matilla de Arzón,49
47083,Matilla de los Caños,47
37187,Matilla de los Caños del Río,37
40125,"Matilla, La",40
49114,Matilla la Seca,49
19174,Matillas,19
26095,Matute,26
37188,"Maya, La",37
49115,Mayalde,49
47084,Mayorga,47
44147,Mazaleón,44
45096,Mazarambroz,45
19175,Mazarete,19
15045,Mazaricos,15
34102,Mazariegos,34
30026,Mazarrón,30
39041,Mazcuerras,39
19176,Mazuecos,19
34103,Mazuecos de Valdeginate,34
09206,Mazuela,09
36027,Meaño,36
09208,Mecerreyes,09
28083,Meco,28
06080,Medellín,06
50164,Mediana de Aragón,50
05123,Mediana de Voltoya,05
06081,Medina de las Torres,06
09209,Medina de Pomar,09
47086,Medina de Rioseco,47
47085,Medina del Campo,47
11023,Medina Sidonia,11
42113,Medinaceli,42
05124,Medinilla,05
39042,Medio Cudeyo,39
08122,Mediona,08
19177,Medranda,19
26096,Medrano,26
47087,Megeces,47
19178,Megina,19
27029,Meira,27
36028,Meis,36
45097,Mejorada,45
28084,Mejorada del Campo,28
47088,Melgar de Abajo,47
47089,Melgar de Arriba,47
09211,Melgar de Fernamental,09
49116,Melgar de Tera,49
34104,Melgar de Yuso,34
46166,Meliana,46
31164,Mélida,31
15046,Melide,15
52001,Melilla,52
32046,Melón,32
40126,Melque de Cercos,40
40127,Membibre de la Hoz,40
37189,Membribe de la Sierra,37
13054,Membrilla,13
19179,Membrillera,19
10119,Membrío,10
25134,Menàrguens,25
45098,Menasalbas,45
20901,Mendaro,20
48062,Mendata,48
31165,Mendavia,31
31166,Mendaza,31
48063,Mendexa,48
31167,Mendigorria,31
34106,Meneses de Campos,34
06082,Mengabril,06
05125,Mengamuñoz,05
23061,Mengíbar,23
45099,Méntrida,45
48064,Meñaka,48
50165,Mequinenza,50
17099,Meranges,17
32047,"Merca, A",32
07037,"Mercadal, Es",07
06083,Mérida,06
09213,Merindad de Cuesta-Urria,09
